pc16,cmd,name,cmd_byte,param,byte1,byte2,format
0x0fe9,cmd10,cmd10_check_reg16_or_param16,20,2817,1,11,cmd10_check_reg16_or_param16(/*param16*/ 0x0b01)
0x0fec,cmd02,cmdl02_store_loaded_reg16_to_loaded_param16,5,2304,0,9,cmdl02_store_loaded_reg16_to_loaded_param16(/*addr16*/ 0x0900)
0x0fef,cmd10,cmd10_check_reg16_or_param16,20,5888,0,23,cmd10_check_reg16_or_param16(/*param16*/ 0x1700)
0x0ff2,cmd04,cmdl04_sum_reg16_param16_to_reg16,9,2068,20,8,cmdl04_sum_reg16_param16_to_reg16(/*param16*/ 0x0814)
0x0ff5,cmd00,cmd00_write_param16_to_reg16,0,3865,25,15,cmd00_write_param16_to_reg16(/*param16*/ 0x0f19)
0x0ff8,cmd10,cmdl10_check_reg16_or_param16,21,6655,255,25,cmdl10_check_reg16_or_param16(/*param16*/ 0x19ff)
0x0ffb,cmd07,cmdl07_check_reg16_lt_param16,15,21,21,0,cmdl07_check_reg16_lt_param16(/*param16*/ 0x0015)
0x0ffe,cmd02,cmdl02_store_loaded_reg16_to_loaded_param16,5,5134,14,20,cmdl02_store_loaded_reg16_to_loaded_param16(/*addr16*/ 0x140e)
0x1001,cmd02,cmdl02_store_loaded_reg16_to_loaded_param16,5,18,18,0,cmdl02_store_loaded_reg16_to_loaded_param16(/*addr16*/ 0x0012)
0x1004,cmd10,cmd10_check_reg16_or_param16,20,1288,8,5,cmd10_check_reg16_or_param16(/*param16*/ 0x0508)
0x1007,cmd00,cmd00_write_param16_to_reg16,0,4111,15,16,cmd00_write_param16_to_reg16(/*param16*/ 0x100f)
0x100a,cmd02,cmdl02_store_loaded_reg16_to_loaded_param16,5,14,14,0,cmdl02_store_loaded_reg16_to_loaded_param16(/*addr16*/ 0x000e)
0x100d,cmd10,cmd10_check_reg16_or_param16,20,3589,5,14,cmd10_check_reg16_or_param16(/*param16*/ 0x0e05)
0x1010,cmd10,cmd10_check_reg16_or_param16,20,287,31,1,cmd10_check_reg16_or_param16(/*param16*/ 0x011f)
0x1013,cmd00,cmd00_write_param16_to_reg16,0,268,12,1,cmd00_write_param16_to_reg16(/*param16*/ 0x010c)
0x1016,cmd09,cmd09_mask_reg16_and_param16_to_reg16,18,1287,7,5,cmd09_mask_reg16_and_param16_to_reg16(/*param16*/ 0x0507)
0x1019,cmd00,cmd00_write_param16_to_reg16,0,276,20,1,cmd00_write_param16_to_reg16(/*param16*/ 0x0114)
0x101c,cmd01,cmd01_store_reg16_to_tape_addr,2,1292,12,5,cmd01_store_reg16_to_tape_addr(/*addr16*/ 0x050c)
0x101f,cmd00,cmd00_write_param16_to_reg16,0,5139,19,20,cmd00_write_param16_to_reg16(/*param16*/ 0x1413)
0x1022,cmd00,cmdl00_write_param16_to_reg16,1,1038,14,4,cmdl00_write_param16_to_reg16(/*param16*/ 0x040e)
0x1025,cmd09,cmdl09_mask_reg16_and_param16_to_reg16,19,256,0,1,cmdl09_mask_reg16_and_param16_to_reg16(/*param16*/ 0x0100)
0x1028,cmd10,cmd10_check_reg16_or_param16,20,5120,0,20,cmd10_check_reg16_or_param16(/*param16*/ 0x1400)
0x102b,cmd04,cmd04_sum_reg16_param16_to_reg16,8,5,5,0,cmd04_sum_reg16_param16_to_reg16(/*param16*/ 0x0005)
0x102e,cmd01,cmdl01_store_reg16_to_tape_addr,3,3589,5,14,cmdl01_store_reg16_to_tape_addr(/*addr16*/ 0x0e05)
0x1031,cmd10,cmd10_check_reg16_or_param16,20,1298,18,5,cmd10_check_reg16_or_param16(/*param16*/ 0x0512)
0x1034,cmd15,cmdl15_stack_preserve_call,31,2068,20,8,cmdl15_stack_preserve_call(/*addr16*/ 0x0814)
0x1037,cmd02,cmdl02_store_loaded_reg16_to_loaded_param16,5,5888,0,23,cmdl02_store_loaded_reg16_to_loaded_param16(/*addr16*/ 0x1700)
0x103a,cmd00,cmdl00_write_param16_to_reg16,1,25,25,0,cmdl00_write_param16_to_reg16(/*param16*/ 0x0019)
0x103d,cmd07,cmdl07_check_reg16_lt_param16,15,5141,21,20,cmdl07_check_reg16_lt_param16(/*param16*/ 0x1415)
0x1040,cmd00,cmd00_write_param16_to_reg16,0,4873,9,19,cmd00_write_param16_to_reg16(/*param16*/ 0x1309)
0x1043,cmd00,cmd00_write_param16_to_reg16,0,1303,23,5,cmd00_write_param16_to_reg16(/*param16*/ 0x0517)
0x1046,cmd09,cmdl09_mask_reg16_and_param16_to_reg16,19,65300,20,255,cmdl09_mask_reg16_and_param16_to_reg16(/*param16*/ 0xff14)
0x1049,cmd00,cmdl00_write_param16_to_reg16,1,4864,0,19,cmdl00_write_param16_to_reg16(/*param16*/ 0x1300)
0x104c,cmd04,cmdl04_sum_reg16_param16_to_reg16,9,1806,14,7,cmdl04_sum_reg16_param16_to_reg16(/*param16*/ 0x070e)
0x104f,cmd06,cmd06_check_reg16_is_param16,12,5,5,0,cmd06_check_reg16_is_param16(/*param16*/ 0x0005)
0x1052,cmd10,cmdl10_check_reg16_or_param16,21,1299,19,5,cmdl10_check_reg16_or_param16(/*param16*/ 0x0513)
0x1055,cmd00,cmd00_write_param16_to_reg16,0,1291,11,5,cmd00_write_param16_to_reg16(/*param16*/ 0x050b)
0x1058,cmd12,cmdl12_goto,25,3072,0,12,cmdl12_goto(/*addr16*/ 0x0c00)
0x105b,cmd04,cmdl04_sum_reg16_param16_to_reg16,9,4869,5,19,cmdl04_sum_reg16_param16_to_reg16(/*param16*/ 0x1305)
0x105e,cmd00,cmd00_write_param16_to_reg16,0,3599,15,14,cmd00_write_param16_to_reg16(/*param16*/ 0x0e0f)
0x1061,cmd00,cmd00_write_param16_to_reg16,0,2068,20,8,cmd00_write_param16_to_reg16(/*param16*/ 0x0814)
0x1064,cmd02,cmdl02_store_loaded_reg16_to_loaded_param16,5,5120,0,20,cmdl02_store_loaded_reg16_to_loaded_param16(/*addr16*/ 0x1400)
0x1067,cmd00,cmdl00_write_param16_to_reg16,1,3074,2,12,cmdl00_write_param16_to_reg16(/*param16*/ 0x0c02)
0x106a,cmd02,cmdl02_store_loaded_reg16_to_loaded_param16,5,6655,255,25,cmdl02_store_loaded_reg16_to_loaded_param16(/*addr16*/ 0x19ff)
0x106d,cmd07,cmdl07_check_reg16_lt_param16,15,21,21,0,cmdl07_check_reg16_lt_param16(/*param16*/ 0x0015)
0x1070,cmd04,cmd04_sum_reg16_param16_to_reg16,8,261,5,1,cmd04_sum_reg16_param16_to_reg16(/*param16*/ 0x0105)
0x1073,cmd02,cmd02_store_loaded_reg16_to_loaded_param16,4,5888,0,23,cmd02_store_loaded_reg16_to_loaded_param16(/*addr16*/ 0x1700)
0x1076,cmd02,cmdl02_store_loaded_reg16_to_loaded_param16,5,5139,19,20,cmdl02_store_loaded_reg16_to_loaded_param16(/*addr16*/ 0x1413)
0x1079,cmd00,cmd00_write_param16_to_reg16,0,3585,1,14,cmd00_write_param16_to_reg16(/*param16*/ 0x0e01)
0x107c,cmd02,cmd02_store_loaded_reg16_to_loaded_param16,4,1280,0,5,cmd02_store_loaded_reg16_to_loaded_param16(/*addr16*/ 0x0500)
0x107f,cmd12,cmd12_goto,24,5129,9,20,cmd12_goto(/*addr16*/ 0x1409)
0x1082,cmd00,cmd00_write_param16_to_reg16,0,2068,20,8,cmd00_write_param16_to_reg16(/*param16*/ 0x0814)
0x1085,cmd02,cmdl02_store_loaded_reg16_to_loaded_param16,5,5120,0,20,cmdl02_store_loaded_reg16_to_loaded_param16(/*addr16*/ 0x1400)
0x1088,cmd02,cmdl02_store_loaded_reg16_to_loaded_param16,5,5134,14,20,cmdl02_store_loaded_reg16_to_loaded_param16(/*addr16*/ 0x140e)
